SubjNo,List,prime,prime_semantics,correct response,given response,match?,rt,perceptual rating,date,frameRate,experiment_name,session,participant
2,1,I shampooed the key,Sklar_violation,up,up,1,5.843793154,1,2015_Oct_02_1041,85.03610833,CFS popping time,1,
2,1,Eve ironed the trousers,Sensible,up,up,1,2.42237711,1,2015_Oct_02_1041,85.03610833,CFS popping time,1,
2,1,Fred stored the rice,Sensible,up,up,1,1.559521914,2,2015_Oct_02_1041,85.03610833,CFS popping time,1,
2,1,The towels passed Phil,Non-sensible,up,up,1,3.629469156,2,2015_Oct_02_1041,85.03610833,CFS popping time,1,
2,1,The beer drank Jack,Non-sensible,up,up,1,2.469284058,3,2015_Oct_02_1041,85.03610833,CFS popping time,1,
2,1,I moved the hat,Sklar_control_A,down,down,1,2.281128883,3,2015_Oct_02_1041,85.03610833,CFS popping time,1,
2,1,Beth washed the pan,Sensible,down,down,1,2.174444914,2,2015_Oct_02_1041,85.03610833,CFS popping time,1,
2,1,I played the melody,Sklar_control_A,down,down,1,3.269133091,1,2015_Oct_02_1041,85.03610833,CFS popping time,1,
2,1,The radio got Ben,Non-sensible,up,up,1,3.810060978,1,2015_Oct_02_1041,85.03610833,CFS popping time,1,
2,1,John carried the kettle,Sensible,down,down,1,1.152065039,1,2015_Oct_02_1041,85.03610833,CFS popping time,1,
2,1,The lemon squeezed Jay,Non-sensible,up,up,1,4.264845133,1,2015_Oct_02_1041,85.03610833,CFS popping time,1,
2,1,The tomato sliced Liz,Non-sensible,down,None,0,None,0,2015_Oct_02_1041,85.03610833,CFS popping time,1,
2,1,I heard the thunder,Sklar_control_A,up,up,1,1.045169115,1,2015_Oct_02_1041,85.03610833,CFS popping time,1,
2,1,The hill climbed Luke,Non-sensible,up,up,1,3.410350084,1,2015_Oct_02_1041,85.03610833,CFS popping time,1,
2,1,The book read Sean,Non-sensible,up,up,1,1.199112892,1,2015_Oct_02_1041,85.03610833,CFS popping time,1,
2,1,Phil chopped the herbs,Sensible,down,down,1,1.246396065,1,2015_Oct_02_1041,85.03610833,CFS popping time,1,
2,1,The shed built Rose,Non-sensible,down,down,1,1.36381793,1,2015_Oct_02_1041,85.03610833,CFS popping time,1,
2,1,Erin posted the card,Sensible,up,up,1,1.246085167,2,2015_Oct_02_1041,85.03610833,CFS popping time,1,
2,1,The pill swallowed Luke,Non-sensible,up,up,1,1.646158218,2,2015_Oct_02_1041,85.03610833,CFS popping time,1,
2,1,The plans cancelled Ian,Non-sensible,up,up,1,0.987459898,1,2015_Oct_02_1041,85.03610833,CFS popping time,1,
2,1,I laundered the refrigerator,Sklar_violation,up,up,1,0.823045969,3,2015_Oct_02_1041,85.03610833,CFS popping time,1,
2,1,Liam sliced the onion,Sensible,up,up,1,1.230237961,2,2015_Oct_02_1041,85.03610833,CFS popping time,1,
2,1,The stairs climbed Ben,Non-sensible,up,up,1,0.94032979,2,2015_Oct_02_1041,85.03610833,CFS popping time,1,
2,1,I bought the shoe lace,Sklar_filler,up,up,1,0.877408981,1,2015_Oct_02_1041,85.03610833,CFS popping time,1,
2,1,I turned off the computer,Sklar_control_B,down,up,0,1.128767967,1,2015_Oct_02_1041,85.03610833,CFS popping time,1,
2,1,I photographed the moon,Sklar_control_A,down,down,1,1.64610219,1,2015_Oct_02_1041,85.03610833,CFS popping time,1,
2,1,I fried the squash,Sklar_control_B,up,up,1,1.222498894,2,2015_Oct_02_1041,85.03610833,CFS popping time,1,
2,1,The wine stored Leo,Non-sensible,up,up,1,2.586776018,2,2015_Oct_02_1041,85.03610833,CFS popping time,1,
2,1,The candy sucked Sam,Non-sensible,down,down,1,1.794799089,3,2015_Oct_02_1041,85.03610833,CFS popping time,1,
2,1,The bowl scrubbed Liz,Non-sensible,up,up,1,1.021983862,2,2015_Oct_02_1041,85.03610833,CFS popping time,1,
2,1,I looked for the way,Sklar_control_A,down,down,1,1.065540075,2,2015_Oct_02_1041,85.03610833,CFS popping time,1,
2,1,I cooked the tomatoes,Sklar_filler,down,down,1,1.410797119,2,2015_Oct_02_1041,85.03610833,CFS popping time,1,
2,1,I spread the glue,Sklar_control_A,up,up,1,2.163547039,2,2015_Oct_02_1041,85.03610833,CFS popping time,1,
2,1,The desk wiped Lucy,Non-sensible,up,up,1,1.300888062,1,2015_Oct_02_1041,85.03610833,CFS popping time,1,
2,1,I dug the well,Sklar_control_B,up,up,1,2.093137026,2,2015_Oct_02_1041,85.03610833,CFS popping time,1,
2,1,I lifted the squash,Sklar_filler,down,down,1,1.904751062,1,2015_Oct_02_1041,85.03610833,CFS popping time,1,
2,1,The herbs chopped Phil,Non-sensible,up,up,1,1.316776991,3,2015_Oct_02_1041,85.03610833,CFS popping time,1,
2,1,Liam mixed the nuts,Sensible,down,down,1,1.834353924,2,2015_Oct_02_1041,85.03610833,CFS popping time,1,
2,1,The milk sniffed Phil,Non-sensible,down,down,1,1.175607204,2,2015_Oct_02_1041,85.03610833,CFS popping time,1,
2,1,I wore the way,Sklar_violation,down,down,1,3.92771101,1,2015_Oct_02_1041,85.03610833,CFS popping time,1,
2,1,Luke climbed the hill,Sensible,down,down,1,1.222766161,3,2015_Oct_02_1041,85.03610833,CFS popping time,1,
2,1,The story wrote Ewan,Non-sensible,up,up,1,1.43446207,2,2015_Oct_02_1041,85.03610833,CFS popping time,1,
2,1,Fred chopped the carrots,Sensible,up,up,1,1.794908047,1,2015_Oct_02_1041,85.03610833,CFS popping time,1,
2,1,The dishes washed Mark,Non-sensible,up,up,1,2.869199038,2,2015_Oct_02_1041,85.03610833,CFS popping time,1,
2,1,I spilled the moon,Sklar_violation,down,down,1,6.993284941,2,2015_Oct_02_1041,85.03610833,CFS popping time,1,
2,1,Adam chewed the fat,Sensible,up,up,1,0.940346003,1,2015_Oct_02_1041,85.03610833,CFS popping time,1,
2,1,Ryan entered the room,Sensible,down,down,1,1.159941912,2,2015_Oct_02_1041,85.03610833,CFS popping time,1,
2,1,The papers filed Lara,Non-sensible,down,down,1,1.112982035,2,2015_Oct_02_1041,85.03610833,CFS popping time,1,
2,1,I turned up the bread,Sklar_violation,up,up,1,1.457872152,1,2015_Oct_02_1041,85.03610833,CFS popping time,1,
2,1,I wore the vest,Sklar_filler,down,down,1,2.234001875,2,2015_Oct_02_1041,85.03610833,CFS popping time,1,
2,1,Ben got the radio,Sensible,up,up,1,1.351345062,2,2015_Oct_02_1041,85.03610833,CFS popping time,1,
2,1,Phil cancelled the party,Sensible,down,down,1,1.08137393,2,2015_Oct_02_1041,85.03610833,CFS popping time,1,
2,1,The folder carried Dan,Non-sensible,up,up,1,1.481325865,2,2015_Oct_02_1041,85.03610833,CFS popping time,1,
2,1,Rob mailed the parcel,Sensible,down,down,1,2.563610077,2,2015_Oct_02_1041,85.03610833,CFS popping time,1,
2,1,I burnt the clouds,Sklar_violation,up,up,1,1.975393057,2,2015_Oct_02_1041,85.03610833,CFS popping time,1,
2,1,The sugar weighed Liz,Non-sensible,down,down,1,2.523998022,2,2015_Oct_02_1041,85.03610833,CFS popping time,1,
2,1,Luke fixed the radio,Sensible,down,down,1,5.323065043,1,2015_Oct_02_1041,85.03610833,CFS popping time,1,
2,1,The button pushed Ian,Non-sensible,down,down,1,1.104988813,3,2015_Oct_02_1041,85.03610833,CFS popping time,1,
2,1,The table wiped Beth,Non-sensible,down,down,1,0.547361135,3,2015_Oct_02_1041,85.03610833,CFS popping time,1,
2,1,The trolley pushed Matt,Non-sensible,up,up,1,0.846299887,2,2015_Oct_02_1041,85.03610833,CFS popping time,1,
2,1,Hugh kissed the rose,Sensible,up,up,1,0.736621141,2,2015_Oct_02_1041,85.03610833,CFS popping time,1,
2,1,The trousers ironed Eve,Non-sensible,up,up,1,2.47705102,1,2015_Oct_02_1041,85.03610833,CFS popping time,1,
2,1,I broke the water,Sklar_violation,up,up,1,2.056895971,2,2015_Oct_02_1041,85.03610833,CFS popping time,1,
2,1,I locked the cabinet,Sklar_control_B,up,up,1,2.022614956,2,2015_Oct_02_1041,85.03610833,CFS popping time,1,
2,1,Alex wrote the report,Sensible,up,up,1,4.429131031,2,2015_Oct_02_1041,85.03610833,CFS popping time,1,
2,1,Zoe paid the debt,Sensible,down,down,1,0.752247095,1,2015_Oct_02_1041,85.03610833,CFS popping time,1,
2,1,The museum visited Mary,Non-sensible,up,up,1,1.398151159,2,2015_Oct_02_1041,85.03610833,CFS popping time,1,
2,1,The report wrote Alex,Non-sensible,up,None,0,None,0,2015_Oct_02_1041,85.03610833,CFS popping time,1,
2,1,The dish served Kate,Non-sensible,up,up,1,2.210523844,2,2015_Oct_02_1041,85.03610833,CFS popping time,1,
2,1,I sweetened the chocolate milk ,Sklar_filler,up,up,1,1.254147053,3,2015_Oct_02_1041,85.03610833,CFS popping time,1,
2,1,Josh squeezed the ball,Sensible,up,up,1,2.006515026,2,2015_Oct_02_1041,85.03610833,CFS popping time,1,
2,1,I swallowed the shed,Sklar_violation,down,down,1,4.194216013,1,2015_Oct_02_1041,85.03610833,CFS popping time,1,
2,1,The office entered Joe,Non-sensible,down,down,1,0.92472291,2,2015_Oct_02_1041,85.03610833,CFS popping time,1,
2,1,Phil solved the problem,Sensible,up,up,1,1.324620962,2,2015_Oct_02_1041,85.03610833,CFS popping time,1,
2,1,I cut the string,Sklar_control_B,up,up,1,3.104542017,1,2015_Oct_02_1041,85.03610833,CFS popping time,1,
2,1,The cake iced Mary,Non-sensible,up,up,1,0.713193178,1,2015_Oct_02_1041,85.03610833,CFS popping time,1,
2,1,Lucy wiped the desk,Sensible,up,up,1,2.727897882,1,2015_Oct_02_1041,85.03610833,CFS popping time,1,
2,1,Kate lifted the box,Sensible,up,None,0,None,2,2015_Oct_02_1041,85.03610833,CFS popping time,1,
2,1,I found the chasm,Sklar_control_A,down,up,0,4.727602005,1,2015_Oct_02_1041,85.03610833,CFS popping time,1,
2,1,The socks knitted Ryan,Non-sensible,up,up,1,3.715962887,1,2015_Oct_02_1041,85.03610833,CFS popping time,1,
2,1,The rope pulled Andy,Non-sensible,down,down,1,2.657614946,1,2015_Oct_02_1041,85.03610833,CFS popping time,1,
2,1,Lara filed the papers,Sensible,down,down,1,3.32684803,1,2015_Oct_02_1041,85.03610833,CFS popping time,1,
2,1,The mirror kissed Max,Non-sensible,down,down,1,1.128417969,1,2015_Oct_02_1041,85.03610833,CFS popping time,1,
2,1,Lily dented the lorry,Sensible,up,up,1,2.540006876,1,2015_Oct_02_1041,85.03610833,CFS popping time,1,
2,1,The fur stroked Rob,Non-sensible,up,up,1,5.793524027,1,2015_Oct_02_1041,85.03610833,CFS popping time,1,
2,1,The message typed Eve,Non-sensible,up,up,1,4.61750102,1,2015_Oct_02_1041,85.03610833,CFS popping time,1,
2,1,The plants watered Luke,Non-sensible,down,down,1,4.892144918,2,2015_Oct_02_1041,85.03610833,CFS popping time,1,
2,1,Mike ate the steak,Sensible,up,up,1,2.59791708,3,2015_Oct_02_1041,85.03610833,CFS popping time,1,
2,1,The ice crushed Josh,Non-sensible,up,up,1,7.393066883,1,2015_Oct_02_1041,85.03610833,CFS popping time,1,
2,1,I fixed the stairs,Sklar_control_A,down,down,1,4.550100803,3,2015_Oct_02_1041,85.03610833,CFS popping time,1,
2,1,I cut the wine,Sklar_violation,down,down,1,3.34735918,2,2015_Oct_02_1041,85.03610833,CFS popping time,1,
2,1,The picture painted Ryan,Non-sensible,up,up,1,2.445558071,2,2015_Oct_02_1041,85.03610833,CFS popping time,1,
2,1,Leo passed the salt,Sensible,down,down,1,6.138792038,1,2015_Oct_02_1041,85.03610833,CFS popping time,1,
2,1,Sean read the book,Sensible,down,down,1,5.927042007,1,2015_Oct_02_1041,85.03610833,CFS popping time,1,
2,1,The trophy polished Anna,Non-sensible,down,None,0,None,0,2015_Oct_02_1041,85.03610833,CFS popping time,1,
2,1,The hair trimmed Bill,Non-sensible,down,down,1,1.010869026,2,2015_Oct_02_1041,85.03610833,CFS popping time,1,
2,1,I wiped the steam ,Sklar_control_A,up,up,1,0.705282211,1,2015_Oct_02_1041,85.03610833,CFS popping time,1,
2,1,The steak ate Mike,Non-sensible,up,up,1,3.159199953,1,2015_Oct_02_1041,85.03610833,CFS popping time,1,
2,1,Joe solved the puzzle,Sensible,up,up,1,2.681034088,1,2015_Oct_02_1041,85.03610833,CFS popping time,1,
2,1,The room searched Jen,Non-sensible,up,up,1,1.175661087,1,2015_Oct_02_1041,85.03610833,CFS popping time,1,
2,1,Ian mailed the invite,Sensible,down,down,1,1.363785982,3,2015_Oct_02_1041,85.03610833,CFS popping time,1,
2,1,Ian labeled the box,Sensible,down,down,1,0.901030064,1,2015_Oct_02_1041,85.03610833,CFS popping time,1,
2,1,I washed the dance,Sklar_violation,up,up,1,5.785843849,1,2015_Oct_02_1041,85.03610833,CFS popping time,1,
2,1,Liz labeled the jar,Sensible,up,up,1,4.264805794,1,2015_Oct_02_1041,85.03610833,CFS popping time,1,
2,1,The sheets counted Bill,Non-sensible,down,down,1,2.093014002,1,2015_Oct_02_1041,85.03610833,CFS popping time,1,
2,1,The onion sliced Liam,Non-sensible,down,None,0,None,1,2015_Oct_02_1041,85.03610833,CFS popping time,1,
2,1,Ian pushed the button,Sensible,up,up,1,1.810834885,1,2015_Oct_02_1041,85.03610833,CFS popping time,1,
2,1,Anna polished the trophy,Sensible,up,up,1,2.234013081,1,2015_Oct_02_1041,85.03610833,CFS popping time,1,
2,1,Joe iced the donut,Sensible,down,down,1,3.786686897,1,2015_Oct_02_1041,85.03610833,CFS popping time,1,
2,1,The spoon licked Will,Non-sensible,up,up,1,2.033381939,1,2015_Oct_02_1041,85.03610833,CFS popping time,1,
2,1,The rose kissed Hugh,Non-sensible,down,None,0,None,1,2015_Oct_02_1041,85.03610833,CFS popping time,1,
2,1,I broke the border,Sklar_control_B,down,down,1,3.057240009,1,2015_Oct_02_1041,85.03610833,CFS popping time,1,
2,1,I folded the vest,Sklar_control_B,down,None,0,None,0,2015_Oct_02_1041,85.03610833,CFS popping time,1,
2,1,I tied the shoelace,Sklar_control_B,up,None,0,None,0,2015_Oct_02_1041,85.03610833,CFS popping time,1,
2,1,Andy grated the cheese,Sensible,up,down,0,5.009643078,1,2015_Oct_02_1041,85.03610833,CFS popping time,1,
2,1,Liz scrubbed the bowl,Sensible,down,down,1,5.339021206,1,2015_Oct_02_1041,85.03610833,CFS popping time,1,
2,1,I laundered the scarf,Sklar_control_B,up,up,1,1.011044025,2,2015_Oct_02_1041,85.03610833,CFS popping time,1,
2,1,Jack cleaned the bath,Sensible,up,up,1,1.316734791,3,2015_Oct_02_1041,85.03610833,CFS popping time,1,
2,1,The invite mailed Ian,Non-sensible,up,up,1,1.230582953,3,2015_Oct_02_1041,85.03610833,CFS popping time,1,
2,1,Fred lent the car,Sensible,up,up,1,3.316263914,2,2015_Oct_02_1041,85.03610833,CFS popping time,1,
2,1,Ella watched the movie,Sensible,up,up,1,1.136375189,3,2015_Oct_02_1041,85.03610833,CFS popping time,1,
2,1,Jen weighed the flour,Sensible,down,down,1,3.256681204,3,2015_Oct_02_1041,85.03610833,CFS popping time,1,
2,1,The problem solved Phil,Non-sensible,up,up,1,4.032857895,3,2015_Oct_02_1041,85.03610833,CFS popping time,1,
2,1,The scarf knitted Tom,Non-sensible,down,down,1,1.865427971,3,2015_Oct_02_1041,85.03610833,CFS popping time,1,
2,1,The lolly sucked Leah,Non-sensible,up,up,1,2.445642948,1,2015_Oct_02_1041,85.03610833,CFS popping time,1,
2,1,Ian dented the bowl,Sensible,down,down,1,1.246136904,2,2015_Oct_02_1041,85.03610833,CFS popping time,1,
2,1,Matt kicked the bike,Sensible,up,up,1,0.998672009,1,2015_Oct_02_1041,85.03610833,CFS popping time,1,
2,1,The nuts mixed Liam,Non-sensible,down,down,1,0.799267054,2,2015_Oct_02_1041,85.03610833,CFS popping time,1,
2,1,I wore the shirt,Sklar_control_A,down,down,1,0.739764929,2,2015_Oct_02_1041,85.03610833,CFS popping time,1,
2,1,Jon cut the paper,Sensible,up,up,1,0.987519979,3,2015_Oct_02_1041,85.03610833,CFS popping time,1,
2,1,I sprinkled the sand,Sklar_control_A,up,up,1,0.822933197,2,2015_Oct_02_1041,85.03610833,CFS popping time,1,
2,1,I spilled the juice,Sklar_control_B,up,up,1,0.853940964,2,2015_Oct_02_1041,85.03610833,CFS popping time,1,
2,1,I lifted the hammer,Sklar_control_A,down,down,1,0.72852993,2,2015_Oct_02_1041,85.03610833,CFS popping time,1,
2,1,The wallet carried Leo,Non-sensible,up,up,1,0.806808949,2,2015_Oct_02_1041,85.03610833,CFS popping time,1,
2,1,Jack drank the beer,Sensible,up,up,1,0.692242861,3,2015_Oct_02_1041,85.03610833,CFS popping time,1,
2,1,I woke up the steam,Sklar_violation,down,down,1,0.634784937,2,2015_Oct_02_1041,85.03610833,CFS popping time,1,
2,1,I wore the gloves,Sklar_control_B,up,up,1,0.528898001,2,2015_Oct_02_1041,85.03610833,CFS popping time,1,
2,1,The rope pulled Emma,Non-sensible,up,up,1,0.528859138,2,2015_Oct_02_1041,85.03610833,CFS popping time,1,
2,1,The house built Kate,Non-sensible,up,up,1,0.54777813,2,2015_Oct_02_1041,85.03610833,CFS popping time,1,
2,1,I heard the sound,Sklar_filler,up,up,1,0.529067039,2,2015_Oct_02_1041,85.03610833,CFS popping time,1,
2,1,I interviewed the vinegar,Sklar_violation,up,up,1,0.478693962,2,2015_Oct_02_1041,85.03610833,CFS popping time,1,
2,1,I liked the dance,Sklar_control_A,down,down,1,3.300147057,1,2015_Oct_02_1041,85.03610833,CFS popping time,1,
2,1,I gathered the dice,Sklar_control_B,up,up,1,1.551841021,1,2015_Oct_02_1041,85.03610833,CFS popping time,1,
2,1,I sold the diamond,Sklar_control_A,up,up,1,3.174869061,2,2015_Oct_02_1041,85.03610833,CFS popping time,1,
2,1,The bowl dented Ian,Non-sensible,down,down,1,1.387383223,3,2015_Oct_02_1041,85.03610833,CFS popping time,1,
2,1,The gum swallowed Owen,Non-sensible,up,up,1,1.057916164,3,2015_Oct_02_1041,85.03610833,CFS popping time,1,
2,1,Luke read the poster,Sensible,up,up,1,1.288963795,3,2015_Oct_02_1041,85.03610833,CFS popping time,1,
2,1,Jon trimmed the bushes,Sensible,up,up,1,1.175426006,3,2015_Oct_02_1041,85.03610833,CFS popping time,1,
2,1,Carl sold the sofa,Sensible,up,up,1,1.489184141,1,2015_Oct_02_1041,85.03610833,CFS popping time,1,
2,1,The car lent Fred,Non-sensible,up,up,1,1.457983971,2,2015_Oct_02_1041,85.03610833,CFS popping time,1,
2,1,I lit the lamp,Sklar_control_B,up,up,1,1.269772053,2,2015_Oct_02_1041,85.03610833,CFS popping time,1,
2,1,I colored the paper,Sklar_filler,down,down,1,1.740309,2,2015_Oct_02_1041,85.03610833,CFS popping time,1,
2,1,Matt offered the money,Sensible,up,up,1,0.927992105,2,2015_Oct_02_1041,85.03610833,CFS popping time,1,
2,1,I drank the chair,Sklar_violation,down,down,1,1.324263096,2,2015_Oct_02_1041,85.03610833,CFS popping time,1,
2,1,Rob stroked the fur,Sensible,up,up,1,1.042051077,2,2015_Oct_02_1041,85.03610833,CFS popping time,1,
2,1,I imagined the well,Sklar_filler,down,down,1,1.481267214,2,2015_Oct_02_1041,85.03610833,CFS popping time,1,
2,1,The parcel mailed Rob,Non-sensible,up,up,1,1.363735914,1,2015_Oct_02_1041,85.03610833,CFS popping time,1,
2,1,I liked the scarf,Sklar_filler,up,up,1,1.915951014,1,2015_Oct_02_1041,85.03610833,CFS popping time,1,
2,1,Tim ate the ham,Sensible,up,up,1,1.818444014,2,2015_Oct_02_1041,85.03610833,CFS popping time,1,
2,1,I turned off the door,Sklar_violation,up,up,1,1.222839117,2,2015_Oct_02_1041,85.03610833,CFS popping time,1,
2,1,Eve typed the message,Sensible,down,down,1,1.316858053,1,2015_Oct_02_1041,85.03610833,CFS popping time,1,
2,1,Jeff watered the garden,Sensible,up,up,1,1.763772011,2,2015_Oct_02_1041,85.03610833,CFS popping time,1,
2,1,The crate lifted Amy,Non-sensible,down,down,1,1.230469942,2,2015_Oct_02_1041,85.03610833,CFS popping time,1,
2,1,The ribbon cut Lucy,Non-sensible,down,down,1,1.340288877,1,2015_Oct_02_1041,85.03610833,CFS popping time,1,
2,1,Ian cancelled the plans,Sensible,down,down,1,5.809466839,1,2015_Oct_02_1041,85.03610833,CFS popping time,1,
2,1,I moved the chair,Sklar_control_A,up,up,1,1.606745005,3,2015_Oct_02_1041,85.03610833,CFS popping time,1,
2,1,Lucy cut the ribbon,Sensible,up,up,1,1.724187136,2,2015_Oct_02_1041,85.03610833,CFS popping time,1,
2,1,The fat chewed Adam,Non-sensible,down,None,0,None,0,2015_Oct_02_1041,85.03610833,CFS popping time,1,
2,1,Amy lifted the crate,Sensible,down,down,1,2.076977015,0,2015_Oct_02_1041,85.03610833,CFS popping time,1,
2,1,I saw the clouds,Sklar_control_A,down,None,0,None,1,2015_Oct_02_1041,85.03610833,CFS popping time,1,
2,1,The hair brushed Dan,Non-sensible,up,up,1,3.092035055,2,2015_Oct_02_1041,85.03610833,CFS popping time,1,
2,1,Tim pulled the handle,Sensible,up,up,1,3.73973918,1,2015_Oct_02_1041,85.03610833,CFS popping time,1,
2,1,The radio fixed Luke,Non-sensible,down,down,1,6.14627409,1,2015_Oct_02_1041,85.03610833,CFS popping time,1,
2,1,I solved the exercise,Sklar_control_B,down,down,1,1.983072996,1,2015_Oct_02_1041,85.03610833,CFS popping time,1,
2,1,The donut iced Joe,Non-sensible,down,down,1,3.339641094,1,2015_Oct_02_1041,85.03610833,CFS popping time,1,
2,1,The shoes counted Lucy,Non-sensible,down,down,1,3.229602814,2,2015_Oct_02_1041,85.03610833,CFS popping time,1,
2,1,Max kicked the door,Sensible,down,down,1,2.963460922,3,2015_Oct_02_1041,85.03610833,CFS popping time,1,
2,1,Tom whisked the cream,Sensible,up,up,1,7.573518038,0,2015_Oct_02_1041,85.03610833,CFS popping time,1,
2,1,Bill counted the sheets,Sensible,down,down,1,5.009756088,2,2015_Oct_02_1041,85.03610833,CFS popping time,1,
2,1,The bed sold Jay,Non-sensible,up,None,0,None,1,2015_Oct_02_1041,85.03610833,CFS popping time,1,
2,1,Tom offered the sweets,Sensible,down,down,1,4.123426914,1,2015_Oct_02_1041,85.03610833,CFS popping time,1,
2,1,Jane licked the plate,Sensible,down,down,1,5.746462107,1,2015_Oct_02_1041,85.03610833,CFS popping time,1,
2,1,Amy hugged the tree,Sensible,down,None,0,None,0,2015_Oct_02_1041,85.03610833,CFS popping time,1,
2,1,The portrait painted Jay,Non-sensible,up,None,0,None,1,2015_Oct_02_1041,85.03610833,CFS popping time,1,
2,1,Mary visited the museum,Sensible,up,None,0,None,0,2015_Oct_02_1041,85.03610833,CFS popping time,1,
2,1,John described the pen,Sensible,up,None,0,None,1,2015_Oct_02_1041,85.03610833,CFS popping time,1,
2,1,I lit the rain,Sklar_violation,down,down,1,0.806904078,1,2015_Oct_02_1041,85.03610833,CFS popping time,1,
2,1,The kettle carried John,Non-sensible,up,up,1,1.95173192,2,2015_Oct_02_1041,85.03610833,CFS popping time,1,
2,1,The perfume sniffed Tim,Non-sensible,down,down,1,1.105209112,2,2015_Oct_02_1041,85.03610833,CFS popping time,1,
2,1,The ham ate Tim,Non-sensible,up,up,1,1.022138119,2,2015_Oct_02_1041,85.03610833,CFS popping time,1,
2,1,The carrots chopped Fred,Non-sensible,up,up,1,0.947998047,2,2015_Oct_02_1041,85.03610833,CFS popping time,1,
2,1,I fixed the gloves,Sklar_filler,up,up,1,1.771517038,3,2015_Oct_02_1041,85.03610833,CFS popping time,1,
2,1,I bought the clothes,Sklar_filler,up,up,1,1.080979109,1,2015_Oct_02_1041,85.03610833,CFS popping time,1,
2,1,I dug the paint,Sklar_violation,down,down,1,0.799544811,3,2015_Oct_02_1041,85.03610833,CFS popping time,1,
2,1,The hotline dialed Hugh,Non-sensible,up,up,1,1.010824203,2,2015_Oct_02_1041,85.03610833,CFS popping time,1,
2,1,The bushes trimmed Jon,Non-sensible,down,down,1,1.081708908,2,2015_Oct_02_1041,85.03610833,CFS popping time,1,
2,1,The box lifted Kate,Non-sensible,up,up,1,4.56282711,3,2015_Oct_02_1041,85.03610833,CFS popping time,1,
2,1,Andy pulled the rope,Sensible,down,down,1,4.782296896,1,2015_Oct_02_1041,85.03610833,CFS popping time,1,
2,1,I cleaned the floor,Sklar_filler,down,down,1,0.846379995,3,2015_Oct_02_1041,85.03610833,CFS popping time,1,
2,1,I found the key,Sklar_control_A,up,up,1,1.02206111,2,2015_Oct_02_1041,85.03610833,CFS popping time,1,
2,1,The floor cleaned Tim,Non-sensible,up,up,1,1.199284077,2,2015_Oct_02_1041,85.03610833,CFS popping time,1,
2,1,The room entered Ryan,Non-sensible,down,down,1,3.457319975,1,2015_Oct_02_1041,85.03610833,CFS popping time,1,
2,1,The dress wore Kate,Non-sensible,up,up,1,0.807002068,1,2015_Oct_02_1041,85.03610833,CFS popping time,1,
2,1,Dan carried the folder,Sensible,up,up,1,0.87748313,2,2015_Oct_02_1041,85.03610833,CFS popping time,1,
2,1,Jay squeezed the lemon,Sensible,down,down,1,1.128556013,1,2015_Oct_02_1041,85.03610833,CFS popping time,1,
2,1,I washed the cup,Sklar_filler,up,up,1,1.598874092,1,2015_Oct_02_1041,85.03610833,CFS popping time,1,
2,1,The tree hugged Amy,Non-sensible,up,up,1,0.728580952,1,2015_Oct_02_1041,85.03610833,CFS popping time,1,
2,1,The church described Erin,Non-sensible,down,down,1,2.030133963,2,2015_Oct_02_1041,85.03610833,CFS popping time,1,
2,1,I locked the ground,Sklar_violation,down,down,1,0.759938002,3,2015_Oct_02_1041,85.03610833,CFS popping time,1,
2,1,Luke swallowed the pill,Sensible,down,down,1,0.853925943,2,2015_Oct_02_1041,85.03610833,CFS popping time,1,
2,1,The hospital visited Tom,Non-sensible,up,up,1,1.340461969,3,2015_Oct_02_1041,85.03610833,CFS popping time,1,
